"ide_entrada","ide_portaria","des_portaria","tim_entrada","data_entrada","hora_minuto_entrada","ide_destino","desdestinoGenerico"
2062459,4,Anexo IV - A,2025-10-28 12:18:05.467,28/10/2025,"12:18",,Dep. Yury do Paredão- Anexo: 4 Gabinete: 545
2062460,4,Anexo IV - A,2025-10-28 12:18:32.530,28/10/2025,"12:18",,Dep. Yury do Paredão- Anexo: 4 Gabinete: 545
2062461,3,Anexo III,2025-10-28 12:18:40.830,28/10/2025,"12:18",5,Plenário 5
2062462,3,Anexo III,2025-10-28 12:18:48.597,28/10/2025,"12:18",20,Restaurante
2062463,4,Anexo IV - A,2025-10-28 12:18:52.157,28/10/2025,"12:18",,Dep. Yury do Paredão- Anexo: 4 Gabinete: 545
2062464,4,Anexo IV - A,2025-10-28 12:18:54.210,28/10/2025,"12:18",,Dep. Yury do Paredão- Anexo: 4 Gabinete: 545
2062453,4,Anexo IV - A,2025-10-28 12:17:16.047,28/10/2025,"12:17",,Dep. Sanderson- Anexo: 4 Gabinete: 354
2062454,4,Anexo IV - A,2025-10-28 12:17:31.893,28/10/2025,"12:17",,Dep. André Janones- Anexo: 3 Gabinete: 687
2062455,4,Anexo IV - A,2025-10-28 12:17:47.757,28/10/2025,"12:17",,Dep. Yury do Paredão- Anexo: 4 Gabinete: 545
2062456,4,Anexo IV - A,2025-10-28 12:17:50.903,28/10/2025,"12:17",,Dep. Yury do Paredão- Anexo: 4 Gabinete: 545
2062457,4,Anexo IV - A,2025-10-28 12:17:56.710,28/10/2025,"12:17",,Dep. Yury do Paredão- Anexo: 4 Gabinete: 545
2062458,3,Anexo III,2025-10-28 12:18:01.303,28/10/2025,"12:18",5,Plenário 5
2062447,3,Anexo III,2025-10-28 12:12:57.853,28/10/2025,"12:12",,Dep. Diego Coronel- Anexo: 4 Gabinete: 754
2062448,4,Anexo IV - A,2025-10-28 12:13:05.607,28/10/2025,"12:13",20,Restaurante
2062449,3,Anexo III,2025-10-28 12:13:21.770,28/10/2025,"12:13",,SGM
2062450,3,Anexo III,2025-10-28 12:14:40.057,28/10/2025,"12:14",,Dep. Diego Coronel- Anexo: 4 Gabinete: 754
2062451,3,Anexo III,2025-10-28 12:15:04.000,28/10/2025,"12:15",,Dep. Diego Coronel- Anexo: 4 Gabinete: 754
2062452,4,Anexo IV - A,2025-10-28 12:16:15.917,28/10/2025,"12:16",,Dep. Amaro Neto- Anexo: 4 Gabinete: 223
2062441,4,Anexo IV - A,2025-10-28 12:12:08.700,28/10/2025,"12:12",33,Correios
2062442,3,Anexo III,2025-10-28 12:12:12.873,28/10/2025,"12:12",20,Restaurante
2062443,4,Anexo IV - A,2025-10-28 12:12:22.130,28/10/2025,"12:12",,Dep. Alexandre Lindenmeyer- Anexo: 4 Gabinete: 452
2062444,4,Anexo IV - A,2025-10-28 12:12:41.383,28/10/2025,"12:12",,Dep. Cobalchini- Anexo: 4 Gabinete: 358
2062445,4,Anexo IV - A,2025-10-28 12:12:46.967,28/10/2025,"12:12",,Dep. Cobalchini- Anexo: 4 Gabinete: 358
2062446,4,Anexo IV - A,2025-10-28 12:12:49.347,28/10/2025,"12:12",,Dep. Cobalchini- Anexo: 4 Gabinete: 358
2062435,4,Anexo IV - A,2025-10-28 12:10:46.483,28/10/2025,"12:10",,Dep. Cobalchini- Anexo: 4 Gabinete: 358
2062436,1,Anexo I,2025-10-28 12:11:34.193,28/10/2025,"12:11",,zeladoria
2062437,4,Anexo IV - A,2025-10-28 12:11:39.233,28/10/2025,"12:11",25,Restaurante SENAC
2062438,4,Anexo IV - A,2025-10-28 12:11:41.473,28/10/2025,"12:11",25,Restaurante SENAC
2062439,4,Anexo IV - A,2025-10-28 12:11:50.870,28/10/2025,"12:11",,Dep. Daniel Almeida- Anexo: 4 Gabinete: 317
2062440,4,Anexo IV - A,2025-10-28 12:11:53.930,28/10/2025,"12:11",,Dep. Orlando Silva- Anexo: 4 Gabinete: 217
2062429,2,Anexo II - A,2025-10-28 12:09:54.137,28/10/2025,"12:09",2,Plenário 2
2062430,4,Anexo IV - A,2025-10-28 12:09:57.287,28/10/2025,"12:09",25,Restaurante SENAC
2062431,3,Anexo III,2025-10-28 12:10:17.270,28/10/2025,"12:10",,SALA 107
2062432,4,Anexo IV - A,2025-10-28 12:10:22.300,28/10/2025,"12:10",,Dep. Cobalchini- Anexo: 4 Gabinete: 358
2062433,2,Anexo II - A,2025-10-28 12:10:26.200,28/10/2025,"12:10",,Dep. Jadyel Alencar- Anexo: 4 Gabinete: 519
2062434,4,Anexo IV - A,2025-10-28 12:10:44.820,28/10/2025,"12:10",,Dep. Cobalchini- Anexo: 4 Gabinete: 358
2062423,2,Anexo II - A,2025-10-28 12:08:06.110,28/10/2025,"12:08",1,Plenário 1
2062424,3,Anexo III,2025-10-28 12:08:14.290,28/10/2025,"12:08",,Dep. Fernando Mineiro- Anexo: 3 Gabinete: 987
2062425,2,Anexo II - A,2025-10-28 12:09:03.277,28/10/2025,"12:09",,Dep. José Guimarães- Anexo: 4 Gabinete: 306
2062426,4,Anexo IV - A,2025-10-28 12:09:26.100,28/10/2025,"12:09",,Dep. Pezenti- Anexo: 4 Gabinete: 801
2062427,4,Anexo IV - A,2025-10-28 12:09:26.417,28/10/2025,"12:09",25,Restaurante SENAC
2062428,4,Anexo IV - A,2025-10-28 12:09:43.363,28/10/2025,"12:09",,Dep. Pezenti- Anexo: 4 Gabinete: 801
2062417,2,Anexo II - A,2025-10-28 12:06:31.530,28/10/2025,"12:06",16,Plenário 16
2062418,2,Anexo II - A,2025-10-28 12:06:49.763,28/10/2025,"12:06",16,Plenário 16
2062419,3,Anexo III,2025-10-28 12:07:00.660,28/10/2025,"12:07",,BIBLIOTECA
2062420,5,Chapelaria,2025-10-28 12:07:17.790,28/10/2025,"12:07",,Dep. Alencar Santana- Anexo: 4 Gabinete: 256
2062421,2,Anexo II - A,2025-10-28 12:07:52.133,28/10/2025,"12:07",1,Plenário 1
2062422,3,Anexo III,2025-10-28 12:07:52.640,28/10/2025,"12:07",,Dep. Fernando Mineiro- Anexo: 3 Gabinete: 987
2062411,3,Anexo III,2025-10-28 12:05:35.713,28/10/2025,"12:05",20,Restaurante
2062412,4,Anexo IV - A,2025-10-28 12:05:38.617,28/10/2025,"12:05",,Dep. Carla Dickson- Anexo: 4 Gabinete: 656
2062413,3,Anexo III,2025-10-28 12:05:40.700,28/10/2025,"12:05",20,Restaurante
2062414,4,Anexo IV - A,2025-10-28 12:05:45.957,28/10/2025,"12:05",,Dep. Lindbergh Farias- Anexo: 4 Gabinete: 227
2062415,2,Anexo II - A,2025-10-28 12:06:00.767,28/10/2025,"12:06",,liderança solidarieda
2062416,2,Anexo II - A,2025-10-28 12:06:02.017,28/10/2025,"12:06",16,Plenário 16
2062405,2,Anexo II - A,2025-10-28 12:04:26.287,28/10/2025,"12:04",,Liderança do Solidari
2062406,4,Anexo IV - A,2025-10-28 12:04:52.850,28/10/2025,"12:04",20,Restaurante
2062407,3,Anexo III,2025-10-28 12:05:06.460,28/10/2025,"12:05",,Dep. Daniel Agrobom- Anexo: 3 Gabinete: 572
2062408,2,Anexo II - A,2025-10-28 12:05:17.763,28/10/2025,"12:05",16,Plenário 16
2062409,4,Anexo IV - A,2025-10-28 12:05:17.947,28/10/2025,"12:05",25,Restaurante SENAC
2062410,2,Anexo II - A,2025-10-28 12:05:19.203,28/10/2025,"12:05",16,Plenário 16
2062399,4,Anexo IV - A,2025-10-28 11:59:48.993,28/10/2025,"11:59",25,Restaurante SENAC
2062400,4,Anexo IV - A,2025-10-28 12:01:32.337,28/10/2025,"12:01",,Dep. Castro Neto- Anexo: 4 Gabinete: 803
2062401,3,Anexo III,2025-10-28 12:02:06.563,28/10/2025,"12:02",20,Restaurante
2062402,4,Anexo IV - A,2025-10-28 12:02:23.740,28/10/2025,"12:02",,Dep. Arnaldo Jardim- Anexo: 4 Gabinete: 245
2062403,5,Chapelaria,2025-10-28 12:02:56.727,28/10/2025,"12:02",,comite de imprensa
2062404,1,Anexo I,2025-10-28 12:03:30.480,28/10/2025,"12:03",,Dep. Altineu Côrtes- Anexo: 4 Gabinete: 336
2062393,3,Anexo III,2025-10-28 11:57:57.570,28/10/2025,"11:57",,Dep. Gustavo Gayer- Anexo: 4 Gabinete: 737
2062394,4,Anexo IV - A,2025-10-28 11:58:07.340,28/10/2025,"11:58",20,Restaurante
2062395,4,Anexo IV - A,2025-10-28 11:58:26.223,28/10/2025,"11:58",,Dep. Jadyel Alencar- Anexo: 4 Gabinete: 519
2062396,4,Anexo IV - A,2025-10-28 11:58:37.023,28/10/2025,"11:58",,"519"
2062397,2,Anexo II - A,2025-10-28 11:59:24.397,28/10/2025,"11:59",18,Auditório Nereu Ramos
2062398,4,Anexo IV - A,2025-10-28 11:59:27.503,28/10/2025,"11:59",25,Restaurante SENAC
2062387,4,Anexo IV - A,2025-10-28 11:55:38.223,28/10/2025,"11:55",,Dep. Ricardo Ayres- Anexo: 3 Gabinete: 676
2062388,4,Anexo IV - A,2025-10-28 11:55:55.490,28/10/2025,"11:55",,Dep. Vermelho- Anexo: 4 Gabinete: 920
2062389,2,Anexo II - A,2025-10-28 11:56:19.583,28/10/2025,"11:56",,restaurante
2062390,8,Anexo IV - G,2025-10-28 11:56:50.137,28/10/2025,"11:56",,Dep. Cleber Verde- Anexo: 4 Gabinete: 710
2062391,8,Anexo IV - G,2025-10-28 11:57:14.933,28/10/2025,"11:57",,Dep. Cleber Verde- Anexo: 4 Gabinete: 710
2062392,3,Anexo III,2025-10-28 11:57:40.050,28/10/2025,"11:57",,Dep. Marcon- Anexo: 3 Gabinete: 196
2062381,4,Anexo IV - A,2025-10-28 11:54:04.330,28/10/2025,"11:54",,Dep. Sanderson- Anexo: 4 Gabinete: 354
2062382,4,Anexo IV - A,2025-10-28 11:54:17.517,28/10/2025,"11:54",25,Restaurante SENAC
2062383,2,Anexo II - A,2025-10-28 11:54:24.193,28/10/2025,"11:54",,restaurante
2062384,4,Anexo IV - A,2025-10-28 11:54:46.200,28/10/2025,"11:54",25,Restaurante SENAC
2062385,4,Anexo IV - A,2025-10-28 11:55:01.527,28/10/2025,"11:55",25,Restaurante SENAC
2062386,4,Anexo IV - A,2025-10-28 11:55:21.263,28/10/2025,"11:55",,Dep. Marcel van Hattem- Anexo: 4 Gabinete: 958
2062375,4,Anexo IV - A,2025-10-28 11:51:31.573,28/10/2025,"11:51",,Dep. Dr. Ismael Alexandrino- Anexo: 4 Gabinete: 854
2062376,5,Chapelaria,2025-10-28 11:52:21.317,28/10/2025,"11:52",25,Restaurante SENAC
2062377,5,Chapelaria,2025-10-28 11:52:25.850,28/10/2025,"11:52",25,Restaurante SENAC
2062378,4,Anexo IV - A,2025-10-28 11:52:34.863,28/10/2025,"11:52",,Dep. Reginaldo Lopes- Anexo: 4 Gabinete: 426
2062379,4,Anexo IV - A,2025-10-28 11:53:14.143,28/10/2025,"11:53",,Dep. Lucas Redecker- Anexo: 4 Gabinete: 905
2062380,4,Anexo IV - A,2025-10-28 11:53:19.927,28/10/2025,"11:53",,Dep. Lucas Redecker- Anexo: 4 Gabinete: 905
2062368,4,Anexo IV - A,2025-10-28 11:50:43.980,28/10/2025,"11:50",24,Caixa Econômica
2062369,5,Chapelaria,2025-10-28 11:50:49.793,28/10/2025,"11:50",25,Restaurante SENAC
2062371,4,Anexo IV - A,2025-10-28 11:51:03.770,28/10/2025,"11:51",,Dep. Lucas Redecker- Anexo: 4 Gabinete: 905
2062372,4,Anexo IV - A,2025-10-28 11:51:06.447,28/10/2025,"11:51",24,Caixa Econômica
2062373,4,Anexo IV - A,2025-10-28 11:51:08.707,28/10/2025,"11:51",,Dep. Lucas Redecker- Anexo: 4 Gabinete: 905
2062374,4,Anexo IV - A,2025-10-28 11:51:09.367,28/10/2025,"11:51",,Dep. Lucas Redecker- Anexo: 4 Gabinete: 905
2062361,4,Anexo IV - A,2025-10-28 11:47:52.450,28/10/2025,"11:47",25,Restaurante SENAC
2062362,4,Anexo IV - A,2025-10-28 11:47:54.267,28/10/2025,"11:47",25,Restaurante SENAC
2062363,2,Anexo II - A,2025-10-28 11:48:20.560,28/10/2025,"11:48",1,Plenário 1
2062364,4,Anexo IV - A,2025-10-28 11:48:25.890,28/10/2025,"11:48",,Dep. Daniel Almeida- Anexo: 4 Gabinete: 317
2062365,4,Anexo IV - A,2025-10-28 11:48:26.520,28/10/2025,"11:48",,Dep. Daniel Almeida- Anexo: 4 Gabinete: 317
2062367,4,Anexo IV - A,2025-10-28 11:49:57.527,28/10/2025,"11:49",25,Restaurante SENAC
2062355,4,Anexo IV - A,2025-10-28 11:45:01.323,28/10/2025,"11:45",,banheiro
2062356,4,Anexo IV - A,2025-10-28 11:45:45.337,28/10/2025,"11:45",,Dep. Duda Ramos- Anexo: 4 Gabinete: 246
2062357,8,Anexo IV - G,2025-10-28 11:45:57.090,28/10/2025,"11:45",,Dep. Luizianne Lins- Anexo: 4 Gabinete: 713
2062358,2,Anexo II - A,2025-10-28 11:46:17.763,28/10/2025,"11:46",,comissão da mulher
2062359,3,Anexo III,2025-10-28 11:46:49.723,28/10/2025,"11:46",5,Plenário 5
2062360,3,Anexo III,2025-10-28 11:47:31.537,28/10/2025,"11:47",5,Plenário 5
2062348,2,Anexo II - A,2025-10-28 11:39:06.970,28/10/2025,"11:39",,Dep. Marcos Pollon- Anexo: 3 Gabinete: 136
2062349,4,Anexo IV - A,2025-10-28 11:39:39.640,28/10/2025,"11:39",,Sala: 28
2062350,4,Anexo IV - A,2025-10-28 11:39:57.690,28/10/2025,"11:39",,"717"
2062352,4,Anexo IV - A,2025-10-28 11:40:18.583,28/10/2025,"11:40",,Dep. Renata Abreu- Anexo: 4 Gabinete: 717
2062353,2,Anexo II - A,2025-10-28 11:41:23.423,28/10/2025,"11:41",1,Plenário 1
2062354,3,Anexo III,2025-10-28 11:42:26.997,28/10/2025,"11:42",29,Salão Verde
2062340,5,Chapelaria,2025-10-28 11:36:56.743,28/10/2025,"11:36",55,Segunda Secretaria
2062342,4,Anexo IV - A,2025-10-28 11:37:25.157,28/10/2025,"11:37",24,Caixa Econômica
2062343,1,Anexo I,2025-10-28 11:37:35.647,28/10/2025,"11:37",,Demap 1301
2062344,4,Anexo IV - A,2025-10-28 11:37:37.347,28/10/2025,"11:37",23,Banco do Brasil
2062345,4,Anexo IV - A,2025-10-28 11:38:46.313,28/10/2025,"11:38",,Dep. Toninho Wandscheer- Anexo: 4 Gabinete: 902
2062346,2,Anexo II - A,2025-10-28 11:38:51.533,28/10/2025,"11:38",,Dep. Emanuel Pinheiro Neto- Anexo: 3 Gabinete: 678
2062333,2,Anexo II - A,2025-10-28 11:34:28.970,28/10/2025,"11:34",2,Plenário 2
2062334,3,Anexo III,2025-10-28 11:35:02.377,28/10/2025,"11:35",20,Restaurante
2062335,3,Anexo III,2025-10-28 11:35:28.430,28/10/2025,"11:35",20,Restaurante
2062336,4,Anexo IV - A,2025-10-28 11:35:47.873,28/10/2025,"11:35",20,Restaurante
2062337,2,Anexo II - A,2025-10-28 11:36:04.077,28/10/2025,"11:36",,CCJ
2062338,5,Chapelaria,2025-10-28 11:36:40.150,28/10/2025,"11:36",55,Segunda Secretaria
2062327,4,Anexo IV - A,2025-10-28 11:33:20.123,28/10/2025,"11:33",23,Banco do Brasil
2062328,2,Anexo II - A,2025-10-28 11:33:24.260,28/10/2025,"11:33",40,Primeira Secretaria
2062329,4,Anexo IV - A,2025-10-28 11:33:39.813,28/10/2025,"11:33",,Dep. Alice Portugal- Anexo: 4 Gabinete: 420
2062330,3,Anexo III,2025-10-28 11:33:41.530,28/10/2025,"11:33",,Dep. Max Lemos- Anexo: 4 Gabinete: 429
2062331,2,Anexo II - A,2025-10-28 11:34:05.457,28/10/2025,"11:34",2,Plenário 2
2062332,4,Anexo IV - A,2025-10-28 11:34:15.293,28/10/2025,"11:34",,Dep. Ruy Carneiro- Anexo: 4 Gabinete: 536
2062321,4,Anexo IV - A,2025-10-28 11:31:50.997,28/10/2025,"11:31",,Dep. Gervásio Maia- Anexo: 4 Gabinete: 308
2062322,4,Anexo IV - A,2025-10-28 11:32:00.393,28/10/2025,"11:32",,Dep. Soraya Santos- Anexo: 4 Gabinete: 324
2062323,8,Anexo IV - G,2025-10-28 11:32:07.643,28/10/2025,"11:32",,Dep. Cezinha de Madureira- Anexo: 4 Gabinete: 533
2062324,4,Anexo IV - A,2025-10-28 11:32:13.427,28/10/2025,"11:32",,Dep. Duda Ramos- Anexo: 4 Gabinete: 246
2062325,4,Anexo IV - A,2025-10-28 11:32:53.453,28/10/2025,"11:32",,Dep. Alice Portugal- Anexo: 4 Gabinete: 420
2062326,2,Anexo II - A,2025-10-28 11:33:16.190,28/10/2025,"11:33",6,Plenário 6
2062315,4,Anexo IV - A,2025-10-28 11:30:58.250,28/10/2025,"11:30",,Dep. Odair Cunha- Anexo: 4 Gabinete: 556
2062316,4,Anexo IV - A,2025-10-28 11:31:12.033,28/10/2025,"11:31",,Dep. Afonso Motta- Anexo: 4 Gabinete: 528
2062317,4,Anexo IV - A,2025-10-28 11:31:14.200,28/10/2025,"11:31",,Dep. Odair Cunha- Anexo: 4 Gabinete: 556
2062318,4,Anexo IV - A,2025-10-28 11:31:23.277,28/10/2025,"11:31",,Dep. Odair Cunha- Anexo: 4 Gabinete: 556
2062319,4,Anexo IV - A,2025-10-28 11:31:23.807,28/10/2025,"11:31",,Dep. Pedro Uczai- Anexo: 4 Gabinete: 229
2062320,4,Anexo IV - A,2025-10-28 11:31:35.100,28/10/2025,"11:31",,Dep. Gervásio Maia- Anexo: 4 Gabinete: 308
2062309,2,Anexo II - A,2025-10-28 11:29:33.500,28/10/2025,"11:29",,Banheiro
2062310,8,Anexo IV - G,2025-10-28 11:29:49.720,28/10/2025,"11:29",,Dep. Julio Cesar Ribeiro- Anexo: 4 Gabinete: 328
2062311,4,Anexo IV - A,2025-10-28 11:30:00.807,28/10/2025,"11:30",24,Caixa Econômica
2062312,4,Anexo IV - A,2025-10-28 11:30:08.393,28/10/2025,"11:30",24,Caixa Econômica
2062313,4,Anexo IV - A,2025-10-28 11:30:41.793,28/10/2025,"11:30",,Dep. Afonso Motta- Anexo: 4 Gabinete: 528
2062314,4,Anexo IV - A,2025-10-28 11:30:47.877,28/10/2025,"11:30",,Dep. Afonso Motta- Anexo: 4 Gabinete: 528
2062303,3,Anexo III,2025-10-28 11:28:29.403,28/10/2025,"11:28",,COPÃO
2062304,3,Anexo III,2025-10-28 11:28:31.303,28/10/2025,"11:28",,cme
2062305,2,Anexo II - A,2025-10-28 11:28:36.563,28/10/2025,"11:28",,Sala: 54
2062306,3,Anexo III,2025-10-28 11:28:39.137,28/10/2025,"11:28",20,Restaurante
2062307,3,Anexo III,2025-10-28 11:29:14.163,28/10/2025,"11:29",,lid.psd
2062308,3,Anexo III,2025-10-28 11:29:17.100,28/10/2025,"11:29",20,Restaurante
2062297,3,Anexo III,2025-10-28 11:24:31.003,28/10/2025,"11:24",20,Restaurante
2062298,4,Anexo IV - A,2025-10-28 11:24:53.370,28/10/2025,"11:24",,Dep. Renildo Calheiros- Anexo: 4 Gabinete: 915
2062299,4,Anexo IV - A,2025-10-28 11:24:57.667,28/10/2025,"11:24",,Dep. Renildo Calheiros- Anexo: 4 Gabinete: 915
2062300,4,Anexo IV - A,2025-10-28 11:27:32.533,28/10/2025,"11:27",,Dep. Pedro Uczai- Anexo: 4 Gabinete: 229
2062301,4,Anexo IV - A,2025-10-28 11:27:41.087,28/10/2025,"11:27",,Dep. Paulo Lemos- Anexo: 4 Gabinete: 503
2062302,3,Anexo III,2025-10-28 11:28:01.863,28/10/2025,"11:28",20,Restaurante
2062290,4,Anexo IV - A,2025-10-28 11:23:07.070,28/10/2025,"11:23",,Dep. Murilo Galdino- Anexo: 4 Gabinete: 815
2062291,2,Anexo II - A,2025-10-28 11:23:09.013,28/10/2025,"11:23",27,Plenário Ulysses Guimarães
2062292,4,Anexo IV - A,2025-10-28 11:23:14.527,28/10/2025,"11:23",,Dep. Aureo Ribeiro- Anexo: 4 Gabinete: 212
2062294,4,Anexo IV - A,2025-10-28 11:23:21.867,28/10/2025,"11:23",,liderança solidarieda
2062295,2,Anexo II - A,2025-10-28 11:23:22.143,28/10/2025,"11:23",1,Plenário 1
2062296,2,Anexo II - A,2025-10-28 11:24:07.750,28/10/2025,"11:24",,CCJ
2062284,3,Anexo III,2025-10-28 11:21:20.547,28/10/2025,"11:21",21,Lanchonete
2062285,2,Anexo II - A,2025-10-28 11:21:20.860,28/10/2025,"11:21",2,Plenário 2
2062286,4,Anexo IV - A,2025-10-28 11:22:14.170,28/10/2025,"11:22",,Dep. Baleia Rossi- Anexo: 4 Gabinete: 829
2062287,4,Anexo IV - A,2025-10-28 11:22:28.457,28/10/2025,"11:22",,Dep. Baleia Rossi- Anexo: 4 Gabinete: 829
2062288,4,Anexo IV - A,2025-10-28 11:22:52.343,28/10/2025,"11:22",,Dep. Baleia Rossi- Anexo: 4 Gabinete: 829
2062289,8,Anexo IV - G,2025-10-28 11:22:55.187,28/10/2025,"11:22",,Dep. Márcio Marinho- Anexo: 4 Gabinete: 326
2062278,2,Anexo II - A,2025-10-28 11:19:58.167,28/10/2025,"11:19",2,Plenário 2
2062279,4,Anexo IV - A,2025-10-28 11:20:03.720,28/10/2025,"11:20",,Dep. Cezinha de Madureira- Anexo: 4 Gabinete: 533
2062280,2,Anexo II - A,2025-10-28 11:20:04.783,28/10/2025,"11:20",,Dep. Caroline de Toni- Anexo: 3 Gabinete: 772
2062281,3,Anexo III,2025-10-28 11:20:16.033,28/10/2025,"11:20",,Dep. Hugo Leal- Anexo: 3 Gabinete: 886
2062282,4,Anexo IV - A,2025-10-28 11:20:39.660,28/10/2025,"11:20",,Dep. Cezinha de Madureira- Anexo: 4 Gabinete: 533
2062283,2,Anexo II - A,2025-10-28 11:20:54.043,28/10/2025,"11:20",,banheiro
2062271,4,Anexo IV - A,2025-10-28 11:19:23.557,28/10/2025,"11:19",,Dep. Félix Mendonça Júnior- Anexo: 4 Gabinete: 912
2062272,4,Anexo IV - A,2025-10-28 11:19:33.280,28/10/2025,"11:19",,Dep. Félix Mendonça Júnior- Anexo: 4 Gabinete: 912
2062274,2,Anexo II - A,2025-10-28 11:19:47.277,28/10/2025,"11:19",,Dep. Caroline de Toni- Anexo: 3 Gabinete: 772
2062275,4,Anexo IV - A,2025-10-28 11:19:47.747,28/10/2025,"11:19",,Dep. Félix Mendonça Júnior- Anexo: 4 Gabinete: 912
2062276,3,Anexo III,2025-10-28 11:19:51.677,28/10/2025,"11:19",29,Salão Verde
2062277,4,Anexo IV - A,2025-10-28 11:19:54.570,28/10/2025,"11:19",,Dep. Félix Mendonça Júnior- Anexo: 4 Gabinete: 912
2062265,2,Anexo II - A,2025-10-28 11:17:57.817,28/10/2025,"11:17",11,Plenário 11
2062266,4,Anexo IV - A,2025-10-28 11:17:58.037,28/10/2025,"11:17",,Sala: 81
2062267,2,Anexo II - A,2025-10-28 11:18:13.113,28/10/2025,"11:18",2,Plenário 2
2062268,2,Anexo II - A,2025-10-28 11:18:28.140,28/10/2025,"11:18",2,Plenário 2
2062269,2,Anexo II - A,2025-10-28 11:18:49.287,28/10/2025,"11:18",1,Plenário 1
2062270,3,Anexo III,2025-10-28 11:19:06.057,28/10/2025,"11:19",,Dep. Junio Amaral- Anexo: 4 Gabinete: 302
2062259,4,Anexo IV - A,2025-10-28 11:17:14.677,28/10/2025,"11:17",,Dep. Roberto Duarte- Anexo: 4 Gabinete: 827
2062260,3,Anexo III,2025-10-28 11:17:16.343,28/10/2025,"11:17",,Dep. Hugo Leal- Anexo: 3 Gabinete: 886
2062261,4,Anexo IV - A,2025-10-28 11:17:31.217,28/10/2025,"11:17",,Dep. Ricardo Maia- Anexo: 4 Gabinete: 805
2062262,4,Anexo IV - A,2025-10-28 11:17:31.723,28/10/2025,"11:17",33,Correios
2062263,4,Anexo IV - A,2025-10-28 11:17:34.747,28/10/2025,"11:17",,Dep. Roberto Duarte- Anexo: 4 Gabinete: 827
2062264,2,Anexo II - A,2025-10-28 11:17:43.000,28/10/2025,"11:17",2,Plenário 2
2062253,5,Chapelaria,2025-10-28 11:16:26.983,28/10/2025,"11:16",,Dep. Daniel Almeida- Anexo: 4 Gabinete: 317
2062254,4,Anexo IV - A,2025-10-28 11:16:43.713,28/10/2025,"11:16",20,Restaurante
2062255,4,Anexo IV - A,2025-10-28 11:16:47.057,28/10/2025,"11:16",,Dep. Pedro Uczai- Anexo: 4 Gabinete: 229
2062256,4,Anexo IV - A,2025-10-28 11:16:52.957,28/10/2025,"11:16",,Dep. Roberto Duarte- Anexo: 4 Gabinete: 827
2062257,5,Chapelaria,2025-10-28 11:16:56.880,28/10/2025,"11:16",,Dep. Daniel Almeida- Anexo: 4 Gabinete: 317
2062258,4,Anexo IV - A,2025-10-28 11:17:06.350,28/10/2025,"11:17",,Dep. Pedro Uczai- Anexo: 4 Gabinete: 229
2062245,4,Anexo IV - A,2025-10-28 11:15:37.403,28/10/2025,"11:15",,Dep. Pedro Uczai- Anexo: 4 Gabinete: 229
2062246,4,Anexo IV - A,2025-10-28 11:15:43.180,28/10/2025,"11:15",24,Caixa Econômica
2062249,2,Anexo II - A,2025-10-28 11:16:06.527,28/10/2025,"11:16",,cde
2062250,4,Anexo IV - A,2025-10-28 11:16:06.813,28/10/2025,"11:16",,Dep. Pedro Uczai- Anexo: 4 Gabinete: 229
2062251,4,Anexo IV - A,2025-10-28 11:16:09.640,28/10/2025,"11:16",,Dep. Pedro Uczai- Anexo: 4 Gabinete: 229
2062252,4,Anexo IV - A,2025-10-28 11:16:11.047,28/10/2025,"11:16",,Dep. Pedro Uczai- Anexo: 4 Gabinete: 229
2062238,4,Anexo IV - A,2025-10-28 11:14:16.030,28/10/2025,"11:14",,Dep. Beto Pereira- Anexo: 4 Gabinete: 240
2062239,4,Anexo IV - A,2025-10-28 11:14:16.597,28/10/2025,"11:14",,Dep. Zé Trovão- Anexo: 4 Gabinete: 921
2062240,4,Anexo IV - A,2025-10-28 11:14:18.427,28/10/2025,"11:14",,Dep. Julio Cesar Ribeiro- Anexo: 4 Gabinete: 328
2062242,4,Anexo IV - A,2025-10-28 11:14:46.933,28/10/2025,"11:14",20,Restaurante
2062243,4,Anexo IV - A,2025-10-28 11:14:49.473,28/10/2025,"11:14",24,Caixa Econômica
2062244,5,Chapelaria,2025-10-28 11:14:49.817,28/10/2025,"11:14",48,Presidência
2062232,2,Anexo II - A,2025-10-28 11:13:18.017,28/10/2025,"11:13",3,Plenário 3
2062233,1,Anexo I,2025-10-28 11:13:27.077,28/10/2025,"11:13",,Liderança do PP
2062234,4,Anexo IV - A,2025-10-28 11:13:28.707,28/10/2025,"11:13",,Dep. Glauber Braga- Anexo: 4 Gabinete: 362
2062235,4,Anexo IV - A,2025-10-28 11:13:33.890,28/10/2025,"11:13",,Dep. Beto Pereira- Anexo: 4 Gabinete: 240
2062236,8,Anexo IV - G,2025-10-28 11:13:39.567,28/10/2025,"11:13",,Dep. Geovania de Sá- Anexo: 4 Gabinete: 418
2062237,1,Anexo I,2025-10-28 11:13:48.550,28/10/2025,"11:13",,Liderança do PP
2062226,2,Anexo II - A,2025-10-28 11:12:26.327,28/10/2025,"11:12",,restaurante
2062227,2,Anexo II - A,2025-10-28 11:12:28.647,28/10/2025,"11:12",20,Restaurante
2062228,3,Anexo III,2025-10-28 11:12:39.983,28/10/2025,"11:12",20,Restaurante
2062229,4,Anexo IV - A,2025-10-28 11:13:07.370,28/10/2025,"11:13",,Dep. Beto Pereira- Anexo: 4 Gabinete: 240
